update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9996,40000,0,0,3,4,0,4,3,3,0,3,0,0,0,0,0,0
200,9996,40000,0,0,2,11,0,2,1,11,1,3,0,0,0,0,0,0
300,9995,40000,0,0,1,14,0,5,4,6,0,1,0,0,0,0,0,0
400,9988,40000,0,0,6,8,1,3,5,12,0,3,0,0,0,0,0,0
500,9996,39999,0,0,2,6,1,6,0,4,1,7,0,0,0,0,0,0
600,9991,34035,1,0,3,4,3,3,0,6,2,4,0,0,0,0,0,0
700,9995,32278,0,1,1,6,1,4,2,9,1,2,0,0,0,0,0,0
800,9994,32278,0,0,0,10,1,0,4,7,1,6,0,0,0,0,0,0
900,9992,32282,0,0,2,11,3,3,2,5,1,2,0,1,0,0,0,0
1000,9997,32279,0,0,1,6,2,1,0,3,0,6,0,0,0,0,0,0
1100,9993,29069,0,0,1,4,3,2,3,5,0,2,0,0,0,0,0,0
1200,9996,26093,0,0,1,3,1,2,1,1,1,3,0,0,0,0,0,0
1300,9993,26105,0,0,2,6,1,3,2,5,2,1,0,0,0,0,0,0
1400,9991,26103,1,0,3,6,3,3,0,4,2,4,0,0,0,0,0,0
1500,9990,26096,0,2,2,8,3,4,5,5,0,4,0,0,0,0,0,0
1600,9994,24805,0,0,3,1,1,5,1,3,1,2,0,0,0,0,0,0
1700,9990,21367,0,0,5,6,2,2,1,3,2,2,0,0,0,0,0,0
1800,9993,21455,0,0,3,6,2,4,1,3,1,2,0,0,0,0,0,0
1900,9992,21462,0,0,2,4,2,1,3,4,1,0,0,0,0,0,0,0
2000,9989,21458,0,0,4,2,2,4,3,7,2,4,0,0,0,0,0,0
2100,9990,21392,1,0,0,7,3,1,4,7,2,4,0,0,0,0,0,0
2200,9983,17687,6,0,4,2,1,3,3,1,3,3,0,0,0,0,0,0
2300,9987,17804,5,0,2,3,3,0,2,3,1,0,0,0,0,0,0,0
2400,9977,17808,4,0,10,8,6,3,2,5,1,1,0,0,0,0,0,0
2500,9983,17798,6,0,2,4,3,0,5,4,1,0,0,0,0,0,0,0
2600,9986,17791,5,6,2,3,2,5,4,6,1,2,0,0,0,0,0,0
2700,9979,15243,7,0,4,3,5,5,3,4,2,1,0,0,0,0,0,0
2800,9983,14746,13,0,3,4,0,2,1,2,0,0,0,0,0,0,0,0
2900,9979,14790,13,0,3,1,3,1,1,4,1,1,0,0,0,0,0,0
3000,9984,14784,10,0,3,1,0,1,3,2,0,3,0,0,0,0,0,0
3100,9977,14769,14,0,4,5,2,3,2,4,1,1,0,0,0,0,0,0
3200,9976,13394,14,0,3,0,4,2,2,5,1,0,0,0,0,0,0,0
3300,9972,12364,18,2,4,3,0,1,6,5,0,1,0,0,0,0,0,0
3400,9976,12428,18,0,3,0,1,3,2,1,0,1,0,0,0,0,0,0
3500,9968,12448,20,1,4,1,6,2,2,3,0,1,0,0,0,0,0,0
3600,9975,12450,19,0,0,3,0,4,5,3,1,1,0,0,0,0,0,0
3700,9977,11819,19,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
3800,9952,10420,34,2,1,1,4,0,5,2,4,0,0,0,0,0,0,0
3900,9950,10584,34,0,3,3,8,0,5,1,0,1,0,0,0,0,0,0
4000,9955,10619,30,0,2,1,3,0,9,3,1,0,0,0,0,0,0,0
4100,9960,10616,32,0,0,3,1,2,7,0,0,1,0,0,0,0,0,0
4200,9956,10547,34,1,2,1,5,2,1,0,2,0,0,0,0,0,0,0
4300,9960,8817,29,0,3,5,5,1,3,5,0,2,0,0,0,0,0,0
4400,9961,9030,28,1,1,3,3,0,5,4,2,1,0,0,0,0,0,0
4500,9949,9107,36,4,3,0,6,4,5,7,1,0,0,0,0,0,0,0
4600,9961,9113,28,5,1,1,4,0,4,2,2,0,0,0,0,0,0,0
4700,9957,9109,27,3,6,3,2,1,6,2,2,3,0,0,0,0,0,0
4800,9968,7877,26,2,3,0,1,0,0,7,2,0,0,0,0,0,0,0
4900,9964,7715,26,2,6,3,3,1,0,2,1,0,0,0,0,0,0,0
5000,9960,7821,30,4,4,2,0,0,5,1,1,2,0,0,0,0,0,0
5100,9959,7836,27,1,3,2,5,2,4,3,2,0,0,0,0,0,0,0
5200,9958,7827,31,2,4,1,2,0,4,4,0,0,1,0,0,0,0,0
5300,9954,7133,35,5,3,1,3,2,4,2,1,1,0,0,0,0,0,0
5400,9950,6764,36,4,1,1,10,2,3,2,0,0,0,0,0,0,0,0
5500,9950,6884,37,4,2,4,3,1,7,1,0,1,1,0,0,0,0,0
5600,9957,6916,34,1,1,2,5,2,3,2,0,0,0,0,0,0,0,0
5700,9949,6923,40,3,0,2,6,0,3,2,2,1,0,0,0,0,0,0
5800,9947,6591,45,2,1,0,3,2,3,5,1,1,0,0,0,0,0,0
5900,9942,5960,47,1,1,1,4,2,6,1,0,0,0,0,0,0,0,0
6000,9943,6177,47,2,2,1,4,3,3,3,1,0,0,0,0,0,0,0
6100,9946,6257,44,3,1,0,5,0,2,4,2,1,0,0,0,0,0,0
6200,9943,6279,48,4,5,0,2,3,1,0,1,3,0,0,0,0,0,0
6300,9931,6235,49,1,4,2,8,1,7,1,1,2,0,0,0,0,0,0
6400,9945,5374,43,1,2,1,2,0,4,1,4,0,0,0,0,0,0,0
6500,9941,5560,47,3,2,2,6,1,4,2,0,0,0,0,0,0,0,0
6600,9937,5650,44,3,1,2,9,2,8,0,1,0,0,0,0,0,0,0
6700,9934,5660,48,5,1,1,6,4,9,1,1,2,1,0,0,0,0,0
6800,9934,5631,46,2,1,2,9,1,9,2,1,0,0,0,0,0,0,0
6900,9944,5039,40,4,4,1,8,3,3,6,1,0,0,0,0,0,0,0
7000,9953,5039,39,5,0,0,2,3,2,1,3,0,1,0,0,0,0,0
7100,9935,5125,56,5,0,2,0,2,7,4,1,0,1,0,0,0,0,0
7200,9938,5187,53,9,1,1,3,0,5,2,0,0,0,0,0,0,0,0
7300,9925,5217,52,7,3,0,9,0,11,2,0,0,0,1,0,0,0,0
7400,9927,4807,62,4,1,0,3,1,4,1,3,1,0,0,0,0,0,0
7500,9927,4569,63,5,2,1,3,1,3,1,2,0,0,0,0,0,0,0
7600,9934,4699,52,6,4,0,1,0,9,1,0,0,0,0,0,0,0,0
7700,9929,4791,58,6,3,1,4,6,5,1,1,1,0,0,0,0,0,0
7800,9921,4819,65,6,2,1,8,1,3,3,1,0,0,0,0,0,0,0
7900,9915,4648,61,3,6,2,10,2,6,0,2,0,0,0,0,0,0,0
8000,9916,4223,73,2,3,2,1,0,3,1,3,1,1,0,0,0,0,0
8100,9925,4385,57,1,6,2,4,1,7,1,1,0,0,0,0,0,0,0
8200,9916,4475,67,1,4,0,8,1,4,2,1,0,0,0,0,0,0,0
8300,9924,4508,62,2,5,0,4,3,2,1,3,0,0,0,0,0,0,0
8400,9909,4486,78,2,2,3,6,0,4,1,0,0,1,0,0,0,0,0
8500,9909,4039,70,8,8,1,10,1,2,3,1,0,0,1,0,0,0,0
8600,9896,4163,81,11,5,0,11,1,5,3,1,0,1,1,0,0,0,0
8700,9903,4277,71,14,5,0,16,2,2,0,2,1,1,0,0,0,0,0
8800,9896,4333,77,15,11,2,9,3,5,1,2,1,0,0,0,0,0,0
8900,9910,4346,67,15,4,1,11,2,6,1,2,0,0,0,0,0,0,0
9000,9902,3975,81,11,6,2,8,3,1,0,2,0,0,0,0,0,0,0
9100,9860,3943,110,14,6,1,8,0,12,1,4,0,0,0,0,0,0,0
9200,9859,4055,118,17,6,1,7,0,7,0,3,2,0,0,0,0,0,0
9300,9871,4133,107,20,9,0,5,1,4,2,4,0,0,0,0,0,0,0
