update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,10000
600,10000,10000
700,10000,10000
800,10000,10000
900,10000,10000
1000,10000,10000
1100,10000,10000
1200,10000,10000
1300,10000,10000
1400,10000,10000
1500,10000,10000
1600,10000,10000
1700,10000,10000
1800,10000,10000
1900,10000,10000
2000,10000,10000
2100,10000,10000
2200,10000,10000
2300,10000,10000
2400,10000,10000
2500,10000,10000
2600,10000,10000
2700,10000,10000
2800,10000,10000
2900,10000,10000
3000,10000,10000
3100,10000,10000
3200,10000,10000
3300,10000,10000
3400,10000,10000
3500,10000,10000
3600,10000,10000
3700,10000,10000
3800,10000,10000
3900,10000,10000
4000,10000,10000
4100,10000,10000
4200,10000,10000
4300,10000,10000
4400,10000,10000
4500,10000,10000
4600,10000,10000
4700,10000,10000
4800,10000,10000
4900,10000,10000
5000,10000,10000
5100,10000,10000
5200,10000,10000
5300,10000,10000
5400,10000,10000
5500,10000,10000
5600,10000,10000
5700,10000,10000
5800,10000,10000
5900,10000,10000
6000,10000,10000
6100,10000,10000
6200,10000,10000
6300,10000,10000
6400,10000,10000
6500,10000,10000
6600,10000,10000
6700,10000,10000
6800,10000,10000
6900,10000,10000
7000,10000,10000
7100,10000,10000
7200,10000,10000
7300,10000,10000
7400,10000,10000
7500,10000,10000
7600,10000,10000
7700,10000,10000
7800,10000,10000
7900,10000,10000
8000,10000,10000
8100,10000,10000
8200,10000,10000
8300,10000,10000
8400,10000,10000
8500,10000,10000
8600,10000,10000
8700,10000,10000
8800,10000,10000
8900,10000,10000
9000,10000,10000
9100,10000,10000
9200,10000,10000
9300,10000,10000
9400,10000,10000
9500,10000,10000
9600,10000,10000
9700,10000,10000
9800,10000,10000
9900,10000,10000
10000,10000,10000
10100,10000,10000
10200,10000,10000
10300,10000,10000
10400,10000,10000
10500,10000,10000
10600,10000,10000
10700,10000,10000
10800,10000,10000
10900,10000,10000
11000,10000,10000
11100,10000,10000
11200,10000,10000
11300,10000,10000
11400,10000,10000
11500,10000,10000
11600,10000,10000
11700,10000,10000
11800,10000,10000
11900,10000,10000
12000,10000,10000
12100,10000,10000
12200,10000,10000
12300,10000,10000
12400,10000,10000
12500,10000,10000
12600,10000,10000
12700,10000,10000
12800,10000,10000
12900,10000,10000
13000,10000,10000
13100,10000,10000
13200,10000,10000
13300,10000,10000
13400,10000,10000
13500,10000,10000
13600,10000,10000
13700,10000,10000
13800,10000,10000
13900,10000,10000
14000,10000,10000
14100,10000,10000
14200,10000,10000
14300,10000,10000
14400,10000,10000
14500,10000,10000
14600,10000,10000
14700,10000,10000
14800,10000,10000
14900,10000,10000
15000,10000,10000
15100,10000,10000
15200,10000,10000
15300,10000,10000
15400,10000,10000
15500,10000,10000
15600,10000,10000
15700,10000,10000
15800,10000,10000
15900,10000,10000
16000,10000,10000
16100,10000,10000
16200,10000,10000
16300,10000,10000
16400,10000,10000
16500,10000,10000
16600,10000,10000
16700,10000,10000
16800,10000,10000
16900,10000,10000
17000,10000,10000
17100,10000,10000
17200,10000,10000
17300,10000,10000
17400,10000,10000
17500,10000,10000
17600,10000,10000
17700,10000,10000
17800,10000,10000
17900,10000,10000
18000,10000,10000
18100,10000,10000
18200,10000,10000
18300,10000,10000
18400,10000,10000
18500,10000,10000
18600,10000,10000
18700,10000,10000
18800,10000,10000
18900,10000,10000
19000,10000,10000
19100,10000,10000
19200,10000,10000
19300,10000,10000
19400,10000,10000
19500,10000,10000
19600,10000,10000
19700,10000,10000
19800,10000,10000
19900,10000,10000
20000,10000,10000
20100,10000,10000
20200,10000,10000
20300,10000,10000
20400,10000,10000
20500,10000,10000
20600,10000,10000
20700,10000,10000
20800,10000,10000
20900,10000,10000
21000,10000,10000
21100,10000,10000
21200,10000,10000
21300,10000,10000
21400,10000,10000
21500,10000,10000
21600,10000,10000
21700,10000,10000
21800,10000,10000
21900,10000,10000
22000,10000,10000
22100,10000,10000
22200,10000,10000
22300,10000,10000
22400,10000,10000
22500,10000,10000
22600,10000,10000
22700,10000,10000
22800,10000,10000
22900,10000,10000
23000,10000,10000
23100,10000,10000
23200,10000,10000
23300,10000,10000
23400,10000,10000
23500,10000,10000
23600,10000,10000
23700,10000,10000
23800,10000,10000
23900,10000,10000
24000,10000,10000
24100,10000,10000
24200,10000,10000
24300,10000,10000
24400,10000,10000
24500,10000,10000
24600,10000,10000
24700,10000,10000
24800,10000,10000
24900,10000,10000
25000,10000,10000
25100,10000,10000
25200,10000,10000
25300,10000,10000
25400,10000,10000
25500,10000,10000
25600,10000,10000
25700,10000,10000
25800,10000,10000
25900,10000,10000
26000,10000,10000
26100,10000,10000
26200,10000,10000
26300,10000,10000
26400,10000,10000
26500,10000,10000
26600,10000,10000
26700,10000,10000
